method,split,seed,episodes,success_rate,mean_final_belief_error,mean_error_during_occlusion,mean_error_after_occlusion,false_disappearance_rate,identity_switch_rate,wrong_object_contact_rate,wrong_contact_rate,target_contact_rate,mean_reacquisition_latency,mean_diagnostic_steps,mean_path_length,mean_calibration_error,mean_occluded_steps
pomdp_style_belief_planner,embodiment_control_shift,6,6,0.83333,0.07866,0.06735,0.05091,0.24457,0.00000,0.00000,0.15926,0.46482,30.00000,14.33333,1.47319,0.07881,55.83333
pomdp_style_belief_planner,embodiment_control_shift,7,6,0.16667,0.06041,0.07965,0.03631,0.07718,0.00000,0.00000,0.07778,0.43148,0.00000,18.66667,1.62584,0.05109,53.83333
pomdp_style_belief_planner,end_effector_occlusion,0,6,0.50000,0.03466,0.04687,0.03456,0.12206,0.06944,0.00000,0.17778,0.53148,15.05556,17.00000,1.52646,0.06185,55.50000
pomdp_style_belief_planner,end_effector_occlusion,1,6,0.66667,0.07454,0.05012,0.02510,0.07062,0.02381,0.00000,0.04074,0.46482,0.05556,17.16667,1.54831,0.04752,52.16667
pomdp_style_belief_planner,end_effector_occlusion,2,6,0.66667,0.05762,0.04382,0.03276,0.15574,0.02381,0.00000,0.00926,0.52778,15.00000,18.50000,1.49950,0.07161,58.16667
pomdp_style_belief_planner,end_effector_occlusion,3,6,0.50000,0.05137,0.04023,0.02808,0.19192,0.00000,0.00000,0.10926,0.53333,15.00000,15.66667,1.48050,0.07198,54.83333
pomdp_style_belief_planner,end_effector_occlusion,4,6,0.83333,0.04089,0.04726,0.02798,0.03448,0.01852,0.00000,0.23704,0.48518,0.00000,19.16667,1.57924,0.04502,53.00000
pomdp_style_belief_planner,end_effector_occlusion,5,6,1.00000,0.06620,0.04849,0.03529,0.12206,0.02381,0.00000,0.21481,0.50185,15.00000,16.00000,1.40904,0.06278,55.66667
pomdp_style_belief_planner,end_effector_occlusion,6,6,0.33333,0.06762,0.04872,0.02808,0.19111,0.02381,0.00000,0.02407,0.51296,15.05556,14.83333,1.51794,0.07299,55.00000
pomdp_style_belief_planner,end_effector_occlusion,7,6,0.16667,0.02633,0.04164,0.02653,0.00943,0.00000,0.00000,0.03889,0.48148,0.00000,19.66667,1.71374,0.04462,51.00000
pomdp_style_belief_planner,false_reappearance,0,6,0.83333,0.11203,0.06652,0.03920,0.01488,0.02500,0.00000,0.01667,0.40370,0.00000,20.66667,1.63535,0.04886,52.66667
pomdp_style_belief_planner,false_reappearance,1,6,0.66667,0.08683,0.05669,0.04000,0.07812,0.04586,0.00000,0.24074,0.44444,0.05556,18.00000,1.60269,0.05363,51.50000
pomdp_style_belief_planner,false_reappearance,2,6,0.50000,0.05242,0.07392,0.05515,0.28610,0.05556,0.00000,0.20000,0.43889,30.22222,16.16667,1.53859,0.09096,58.33333
pomdp_style_belief_planner,false_reappearance,3,6,0.66667,0.06941,0.07339,0.05851,0.57764,0.03226,0.00000,0.16667,0.48889,60.00000,10.50000,1.43337,0.13514,64.83333
pomdp_style_belief_planner,false_reappearance,4,6,0.66667,0.04732,0.06641,0.03550,0.00000,0.02091,0.00000,0.05185,0.38148,0.16667,18.66667,1.58586,0.04489,52.50000
pomdp_style_belief_planner,false_reappearance,5,6,0.50000,0.06340,0.06668,0.04421,0.19472,0.04748,0.00000,0.18333,0.41667,15.05556,16.83333,1.52433,0.07584,57.83333
pomdp_style_belief_planner,false_reappearance,6,6,1.00000,0.06742,0.06426,0.04622,0.15284,0.01667,0.00000,0.09259,0.46297,15.11111,18.00000,1.50435,0.07208,57.00000
pomdp_style_belief_planner,false_reappearance,7,6,0.50000,0.08155,0.06709,0.04166,0.08088,0.10445,0.00000,0.20741,0.40741,0.16667,18.33333,1.61628,0.06024,54.00000
pomdp_style_belief_planner,hidden_contact_drift,0,6,0.66667,0.07598,0.08224,0.03615,0.05388,0.16843,0.00000,0.24444,0.47222,0.00000,18.16667,1.65581,0.04604,53.00000
pomdp_style_belief_planner,hidden_contact_drift,1,6,0.50000,0.09283,0.08030,0.03956,0.21427,0.04079,0.00000,0.05185,0.46852,15.00000,11.50000,1.49421,0.07224,54.33333
pomdp_style_belief_planner,hidden_contact_drift,2,6,0.66667,0.06021,0.07795,0.04836,0.48020,0.04986,0.00000,0.18519,0.63333,45.00000,12.16667,1.42697,0.11543,63.83333
pomdp_style_belief_planner,hidden_contact_drift,3,6,0.33333,0.08445,0.08534,0.04501,0.19217,0.07593,0.00000,0.06296,0.47593,15.03333,12.33333,1.46996,0.06807,54.00000
pomdp_style_belief_planner,hidden_contact_drift,4,6,0.33333,0.09170,0.09722,0.06170,0.44492,0.00000,0.00000,0.00000,0.41852,45.10000,9.00000,1.29110,0.10531,62.33333
pomdp_style_belief_planner,hidden_contact_drift,5,6,0.83333,0.05422,0.08053,0.05081,0.30696,0.05833,0.00000,0.10370,0.47222,30.00000,13.50000,1.46020,0.08324,59.50000
pomdp_style_belief_planner,hidden_contact_drift,6,6,0.33333,0.04390,0.07542,0.03362,0.28758,0.03030,0.00000,0.02778,0.51852,15.04167,10.33333,1.39490,0.08550,57.00000
pomdp_style_belief_planner,hidden_contact_drift,7,6,0.83333,0.06645,0.08378,0.05184,0.30228,0.06944,0.00000,0.15185,0.47222,30.00000,11.83333,1.49753,0.08159,59.16667
pomdp_style_belief_planner,high_symmetry_layout,0,6,0.66667,0.04637,0.05711,0.04058,0.20783,0.01042,0.00000,0.08518,0.49074,15.05556,14.50000,1.61104,0.07269,52.66667
pomdp_style_belief_planner,high_symmetry_layout,1,6,0.83333,0.07003,0.06752,0.03803,0.12731,0.16583,0.00000,0.38889,0.44444,15.05556,14.66667,1.50862,0.06734,54.66667
pomdp_style_belief_planner,high_symmetry_layout,2,6,0.33333,0.04726,0.06591,0.03733,0.03333,0.02022,0.00000,0.10741,0.40556,0.13889,17.66667,1.52886,0.04532,52.33333
pomdp_style_belief_planner,high_symmetry_layout,3,6,0.83333,0.07430,0.05675,0.04097,0.32687,0.05897,0.00000,0.09445,0.56296,30.00000,13.33333,1.53470,0.09639,57.16667
pomdp_style_belief_planner,high_symmetry_layout,4,6,0.66667,0.06428,0.06945,0.04079,0.00000,0.01111,0.00000,0.24815,0.36482,0.00000,16.66667,1.57723,0.04494,50.00000
pomdp_style_belief_planner,high_symmetry_layout,5,6,0.66667,0.08243,0.07247,0.05058,0.25103,0.00000,0.00000,0.05741,0.42778,30.00000,15.66667,1.52495,0.08196,57.33333
pomdp_style_belief_planner,high_symmetry_layout,6,6,0.33333,0.04788,0.07061,0.04374,0.12269,0.03000,0.00000,0.12408,0.38148,15.05556,16.00000,1.57616,0.06184,53.83333
pomdp_style_belief_planner,high_symmetry_layout,7,6,0.66667,0.09298,0.07721,0.03938,0.00000,0.02083,0.00000,0.16852,0.38148,0.16667,17.66667,1.65829,0.04441,50.00000
pomdp_style_belief_planner,long_self_occlusion,0,6,0.83333,0.04127,0.04234,0.03075,0.17205,0.00000,0.00000,0.00000,0.46667,15.11111,17.33333,1.46533,0.07376,59.83333
pomdp_style_belief_planner,long_self_occlusion,1,6,1.00000,0.04900,0.05063,0.03289,0.49336,0.00000,0.00000,0.03889,0.61296,30.00000,13.33333,1.39653,0.12607,67.16667
pomdp_style_belief_planner,long_self_occlusion,2,6,1.00000,0.03915,0.03536,0.02997,0.39878,0.00000,0.00000,0.04074,0.55000,45.08333,13.33333,1.45779,0.12017,64.66667
pomdp_style_belief_planner,long_self_occlusion,3,6,0.83333,0.03769,0.04293,0.03078,0.37122,0.00000,0.00000,0.00000,0.54815,45.00000,13.33333,1.39827,0.11543,64.33333
pomdp_style_belief_planner,long_self_occlusion,4,6,0.83333,0.04400,0.04127,0.02719,0.25719,0.00000,0.00000,0.05370,0.47037,15.00000,15.00000,1.45510,0.08856,59.83333
pomdp_style_belief_planner,long_self_occlusion,5,6,1.00000,0.02688,0.03938,0.02739,0.38598,0.00000,0.00000,0.00926,0.54815,45.00000,13.33333,1.48340,0.11739,64.33333
pomdp_style_belief_planner,long_self_occlusion,6,6,0.83333,0.03053,0.04512,0.02963,0.12387,0.00000,0.00000,0.02593,0.43704,15.00000,16.00000,1.40955,0.06952,58.50000
pomdp_style_belief_planner,long_self_occlusion,7,6,0.66667,0.03775,0.04419,0.03242,0.31541,0.00000,0.00000,0.01667,0.49444,30.00000,14.66667,1.44651,0.10104,60.33333
pomdp_style_belief_planner,near_identical_distractors,0,6,0.50000,0.05793,0.06178,0.03523,0.08056,0.00000,0.00000,0.19815,0.50926,0.00000,18.33333,1.61225,0.05401,51.16667
pomdp_style_belief_planner,near_identical_distractors,1,6,0.83333,0.08707,0.04516,0.03244,0.00000,0.04902,0.00000,0.29444,0.49444,0.04167,17.83333,1.50161,0.04429,49.50000
pomdp_style_belief_planner,near_identical_distractors,2,6,0.16667,0.03805,0.05097,0.03153,0.00355,0.00000,0.00000,0.16852,0.47407,0.16667,17.50000,1.60600,0.04007,47.00000
pomdp_style_belief_planner,near_identical_distractors,3,6,0.66667,0.05598,0.05666,0.03472,0.02121,0.01961,0.00000,0.09444,0.49444,0.00000,18.16667,1.62870,0.04581,49.66667
pomdp_style_belief_planner,near_identical_distractors,4,6,0.50000,0.06541,0.05435,0.03853,0.12500,0.02701,0.00000,0.23148,0.52963,15.05556,16.16667,1.49215,0.06514,52.33333
pomdp_style_belief_planner,near_identical_distractors,5,6,0.50000,0.09024,0.05750,0.03976,0.08209,0.03638,0.00000,0.00926,0.51667,0.11111,18.33333,1.54777,0.05913,52.16667
pomdp_style_belief_planner,near_identical_distractors,6,6,0.83333,0.06204,0.05551,0.03557,0.04184,0.00000,0.00000,0.08519,0.50000,0.05556,17.66667,1.58653,0.04584,50.50000
pomdp_style_belief_planner,near_identical_distractors,7,6,0.33333,0.03484,0.06223,0.03847,0.20255,0.01282,0.00000,0.11111,0.50000,15.00000,13.50000,1.41452,0.07207,55.16667
pomdp_style_belief_planner,nominal,0,6,1.00000,0.02212,0.02854,0.01327,0.00000,0.00000,0.00000,0.03704,0.79630,0.00000,8.00000,1.15616,0.02438,39.50000
pomdp_style_belief_planner,nominal,1,6,1.00000,0.01645,0.02229,0.01385,0.00000,0.00000,0.00000,0.17037,0.77963,0.00000,7.50000,1.22264,0.02357,36.66667
pomdp_style_belief_planner,nominal,2,6,1.00000,0.01535,0.02280,0.01373,0.00000,0.00000,0.00000,0.00741,0.76111,0.00000,8.00000,1.30695,0.02377,38.33333
pomdp_style_belief_planner,nominal,3,6,1.00000,0.01834,0.01922,0.01364,0.00000,0.00000,0.00000,0.03519,0.78704,0.00000,8.16667,1.20451,0.02593,38.16667
pomdp_style_belief_planner,nominal,4,6,1.00000,0.01803,0.02192,0.01379,0.00000,0.00000,0.00000,0.08148,0.79259,0.00000,8.83333,1.17611,0.02592,38.83333
pomdp_style_belief_planner,nominal,5,6,1.00000,0.01705,0.02425,0.01362,0.00000,0.00000,0.00000,0.00000,0.76852,0.00000,7.66667,1.29918,0.02457,38.00000
pomdp_style_belief_planner,nominal,6,6,1.00000,0.01311,0.02532,0.01423,0.00000,0.00000,0.00000,0.14629,0.76667,0.00000,7.16667,1.31609,0.02353,37.50000
pomdp_style_belief_planner,nominal,7,6,1.00000,0.01706,0.02189,0.01389,0.00000,0.00000,0.00000,0.12037,0.77037,0.00000,8.50000,1.26881,0.02525,39.00000
pomdp_style_belief_planner,object_displacement,0,6,0.50000,0.07218,0.06354,0.03865,0.12077,0.00000,0.00000,0.07593,0.54630,15.04167,10.33333,1.47300,0.05591,49.00000
pomdp_style_belief_planner,object_displacement,1,6,0.50000,0.05395,0.07180,0.04096,0.26285,0.00000,0.00000,0.01852,0.54259,15.04167,13.66667,1.46693,0.07138,55.83333
pomdp_style_belief_planner,object_displacement,2,6,0.50000,0.05990,0.07664,0.03614,0.19376,0.01852,0.00000,0.16482,0.57778,15.05556,13.66667,1.44848,0.06729,55.00000
pomdp_style_belief_planner,object_displacement,3,6,0.50000,0.03631,0.06944,0.03388,0.06667,0.00000,0.00000,0.06111,0.54630,0.17222,11.33333,1.50331,0.04658,48.33333
pomdp_style_belief_planner,object_displacement,4,6,0.66667,0.06670,0.07022,0.03259,0.00595,0.00000,0.00000,0.04630,0.56667,0.15278,15.66667,1.48891,0.03753,49.33333
pomdp_style_belief_planner,object_displacement,5,6,0.83333,0.06324,0.07445,0.03264,0.08448,0.00000,0.00000,0.02963,0.58333,0.00000,14.00000,1.50532,0.04889,52.33333
pomdp_style_belief_planner,object_displacement,6,6,0.50000,0.06239,0.06342,0.03262,0.08707,0.03333,0.00000,0.14630,0.52777,0.05556,14.16667,1.48613,0.04775,51.50000
pomdp_style_belief_planner,object_displacement,7,6,0.66667,0.03895,0.07448,0.02996,0.00000,0.05556,0.00000,0.10185,0.52037,0.04167,14.00000,1.53713,0.03576,47.50000
pomdp_style_belief_planner,short_self_occlusion,0,6,0.66667,0.04127,0.05002,0.02248,0.00000,0.00000,0.00000,0.01296,0.59815,0.00000,13.66667,1.45762,0.03492,47.83333
pomdp_style_belief_planner,short_self_occlusion,1,6,0.83333,0.03764,0.04275,0.02338,0.00000,0.05556,0.00000,0.04630,0.59074,0.00000,14.00000,1.49428,0.03509,48.00000
pomdp_style_belief_planner,short_self_occlusion,2,6,0.50000,0.03306,0.04003,0.02516,0.00000,0.00000,0.00000,0.15926,0.58333,0.03333,14.83333,1.43262,0.03608,47.50000
pomdp_style_belief_planner,short_self_occlusion,3,6,0.66667,0.03026,0.03762,0.02369,0.00000,0.00000,0.00000,0.00741,0.56852,0.00000,16.00000,1.48680,0.03535,46.50000
pomdp_style_belief_planner,short_self_occlusion,4,6,0.66667,0.04086,0.03938,0.02119,0.00000,0.00000,0.00000,0.11296,0.55185,0.00000,17.16667,1.49736,0.03720,47.50000
pomdp_style_belief_planner,short_self_occlusion,5,6,0.66667,0.03227,0.03474,0.02266,0.00000,0.00000,0.00000,0.00000,0.56481,0.05556,14.66667,1.43721,0.03645,46.16667
pomdp_style_belief_planner,short_self_occlusion,6,6,0.66667,0.02382,0.03620,0.02347,0.00000,0.00000,0.00000,0.03148,0.58519,0.00000,15.16667,1.44669,0.03648,48.66667
pomdp_style_belief_planner,short_self_occlusion,7,6,0.16667,0.03193,0.03982,0.02440,0.00000,0.00000,0.00000,0.00926,0.54630,0.05556,15.83333,1.53993,0.03592,45.33333
pomdp_style_belief_planner,stale_memory_trap,0,6,0.50000,0.08818,0.08551,0.05281,0.36709,0.08673,0.00000,0.20926,0.38889,45.00000,11.66667,1.44576,0.09983,61.66667
pomdp_style_belief_planner,stale_memory_trap,1,6,0.50000,0.08009,0.07832,0.03551,0.00278,0.04793,0.00000,0.12222,0.31296,0.11111,18.83333,1.64274,0.04093,53.83333
pomdp_style_belief_planner,stale_memory_trap,2,6,0.50000,0.05813,0.08376,0.04431,0.14984,0.01720,0.00000,0.16667,0.29629,15.33333,16.33333,1.56828,0.06366,56.66667
pomdp_style_belief_planner,stale_memory_trap,3,6,0.50000,0.08072,0.09247,0.06283,0.36370,0.15217,0.00000,0.10000,0.35926,30.00000,14.66667,1.52467,0.09312,63.00000
pomdp_style_belief_planner,stale_memory_trap,4,6,0.66667,0.05928,0.07698,0.03799,0.12667,0.06597,0.00000,0.12963,0.35370,15.11111,17.66667,1.52021,0.06623,58.16667
pomdp_style_belief_planner,stale_memory_trap,5,6,0.50000,0.06433,0.08485,0.03910,0.17672,0.03125,0.00000,0.07778,0.30370,0.11111,15.33333,1.55900,0.06392,56.33333
pomdp_style_belief_planner,stale_memory_trap,6,6,0.50000,0.04029,0.07204,0.04784,0.31478,0.01389,0.00000,0.02222,0.47593,30.05555,14.50000,1.46986,0.09524,61.33333
pomdp_style_belief_planner,stale_memory_trap,7,6,0.33333,0.08748,0.08822,0.04421,0.20749,0.04445,0.00000,0.10370,0.37593,15.00000,14.33333,1.59845,0.07659,57.00000
random_forest_occlusion_regressor,camera_dropout_burst,0,6,0.83333,0.05463,0.05664,0.06113,0.20739,0.03935,0.00000,0.13518,0.66852,75.00000,0.00000,1.00240,0.06720,70.50000
random_forest_occlusion_regressor,camera_dropout_burst,1,6,0.83333,0.05765,0.05764,0.05140,0.20140,0.04167,0.00000,0.06481,0.65556,75.00000,0.00000,1.04696,0.06778,70.16667
random_forest_occlusion_regressor,camera_dropout_burst,2,6,0.83333,0.05182,0.05857,0.05231,0.19982,0.01961,0.00000,0.00926,0.72037,75.00000,0.00000,1.10029,0.06630,67.66667
random_forest_occlusion_regressor,camera_dropout_burst,3,6,0.83333,0.05269,0.05648,0.04331,0.15863,0.17366,0.00000,0.14629,0.72963,60.00000,0.00000,1.07302,0.06454,68.83333
random_forest_occlusion_regressor,camera_dropout_burst,4,6,1.00000,0.05800,0.05572,0.05800,0.21446,0.00000,0.00000,0.00000,0.75741,90.00000,0.00000,1.03850,0.06488,68.83333
random_forest_occlusion_regressor,camera_dropout_burst,5,6,1.00000,0.02407,0.03658,0.02407,0.24079,0.10565,0.00000,0.21481,0.78704,90.00000,0.00000,0.96878,0.08267,71.16667
random_forest_occlusion_regressor,camera_dropout_burst,6,6,1.00000,0.05884,0.05908,0.04226,0.19710,0.12897,0.00000,0.14259,0.76667,75.00000,0.00000,0.96598,0.06852,70.66667
random_forest_occlusion_regressor,camera_dropout_burst,7,6,0.83333,0.05585,0.05178,0.05585,0.21406,0.12546,0.00000,0.00000,0.65000,90.00000,0.00000,1.13253,0.06802,68.16667
random_forest_occlusion_regressor,combined_extreme_stress,0,6,0.83333,0.07455,0.06769,0.07455,0.24907,0.21713,0.00000,0.25185,0.62778,90.00000,0.00000,0.99747,0.06798,72.00000
random_forest_occlusion_regressor,combined_extreme_stress,1,6,0.50000,0.06479,0.07772,0.06479,0.25029,0.10516,0.00000,0.16852,0.44074,90.00000,0.00000,1.00828,0.06564,72.16667
random_forest_occlusion_regressor,combined_extreme_stress,2,6,0.66667,0.07058,0.06671,0.07058,0.24932,0.12807,0.00000,0.24815,0.62407,90.00000,0.00000,1.01571,0.06474,71.33333
random_forest_occlusion_regressor,combined_extreme_stress,3,6,0.66667,0.07270,0.06126,0.07270,0.21475,0.07098,0.00000,0.03889,0.61667,90.00000,0.00000,1.12641,0.06544,68.83333
random_forest_occlusion_regressor,combined_extreme_stress,4,6,0.83333,0.06031,0.05843,0.06031,0.22350,0.01709,0.00000,0.07778,0.63333,90.00000,0.00000,1.07315,0.07116,69.66667
random_forest_occlusion_regressor,combined_extreme_stress,5,6,0.50000,0.06607,0.07418,0.06607,0.21850,0.11954,0.00000,0.22963,0.47408,90.00000,0.00000,1.10464,0.06267,69.16667
random_forest_occlusion_regressor,combined_extreme_stress,6,6,0.83333,0.07766,0.07526,0.06380,0.19006,0.22884,0.00000,0.10555,0.49815,75.00000,0.00000,1.14186,0.06729,69.16667
random_forest_occlusion_regressor,combined_extreme_stress,7,6,0.50000,0.08879,0.08485,0.08879,0.22550,0.21370,0.00000,0.02778,0.52407,90.00000,0.00000,1.06164,0.05363,69.66667
random_forest_occlusion_regressor,combined_stress,0,6,0.66667,0.06754,0.06866,0.06754,0.23109,0.01235,0.00000,0.13889,0.55926,90.00000,0.00000,1.04624,0.06221,69.83333
random_forest_occlusion_regressor,combined_stress,1,6,0.50000,0.07241,0.06827,0.07241,0.21521,0.00000,0.00000,0.00000,0.48704,90.00000,0.00000,1.11548,0.06600,68.66667
random_forest_occlusion_regressor,combined_stress,2,6,0.66667,0.07805,0.07353,0.07795,0.19336,0.05646,0.00000,0.23333,0.53148,75.00000,0.00000,1.06426,0.06300,69.83333
random_forest_occlusion_regressor,combined_stress,3,6,1.00000,0.06940,0.06708,0.06940,0.20769,0.07942,0.00000,0.03889,0.70926,90.00000,0.00000,1.14679,0.05829,68.16667
random_forest_occlusion_regressor,combined_stress,4,6,0.66667,0.10074,0.07706,0.10074,0.23287,0.36069,0.00000,0.22222,0.49259,90.00000,0.00000,1.11421,0.06490,69.83333
random_forest_occlusion_regressor,combined_stress,5,6,0.50000,0.07110,0.07684,0.07110,0.23555,0.07613,0.00000,0.22593,0.45185,90.00000,0.00000,1.03370,0.06297,70.50000
random_forest_occlusion_regressor,combined_stress,6,6,1.00000,0.05122,0.04374,0.05122,0.23722,0.09264,0.00000,0.12407,0.76481,90.00000,0.00000,1.03812,0.07648,70.83333
random_forest_occlusion_regressor,combined_stress,7,6,1.00000,0.04955,0.06384,0.04955,0.24388,0.05998,0.00000,0.24259,0.73333,90.00000,0.00000,1.03749,0.06580,71.50000
random_forest_occlusion_regressor,distractor_swap,0,6,1.00000,0.02789,0.04054,0.02789,0.20156,0.01754,0.00000,0.12593,0.75000,90.00000,0.00000,1.07105,0.06639,67.50000
random_forest_occlusion_regressor,distractor_swap,1,6,1.00000,0.04404,0.03975,0.04404,0.23167,0.00877,0.00000,0.00741,0.78148,90.00000,0.00000,1.02486,0.07221,70.33333
random_forest_occlusion_regressor,distractor_swap,2,6,1.00000,0.03438,0.04273,0.03438,0.21318,0.24504,0.00000,0.49815,0.76111,90.00000,0.00000,1.06299,0.06792,68.66667
random_forest_occlusion_regressor,distractor_swap,3,6,1.00000,0.05390,0.04809,0.05271,0.17881,0.09064,0.00000,0.31296,0.76111,75.00000,0.00000,1.06279,0.06299,68.66667
random_forest_occlusion_regressor,distractor_swap,4,6,1.00000,0.05006,0.04238,0.04500,0.19674,0.01754,0.00000,0.13519,0.78148,75.00000,0.00000,0.97446,0.06665,70.83333
random_forest_occlusion_regressor,distractor_swap,5,6,1.00000,0.02697,0.03500,0.02697,0.22169,0.00000,0.00000,0.00000,0.77222,90.00000,0.00000,0.99240,0.07365,69.50000
random_forest_occlusion_regressor,distractor_swap,6,6,1.00000,0.06056,0.05239,0.06056,0.23509,0.00000,0.00000,0.22963,0.68889,90.00000,0.00000,0.97545,0.06702,70.66667
random_forest_occlusion_regressor,distractor_swap,7,6,1.00000,0.05494,0.04103,0.05494,0.20345,0.06128,0.00000,0.19074,0.75185,90.00000,0.00000,1.09926,0.06866,67.83333
random_forest_occlusion_regressor,embodiment_control_shift,0,6,1.00000,0.02845,0.04623,0.02845,0.20930,0.03125,0.00000,0.00000,0.75185,90.00000,0.00000,1.08369,0.07019,68.16667
random_forest_occlusion_regressor,embodiment_control_shift,1,6,1.00000,0.05729,0.04365,0.05729,0.20756,0.00000,0.00000,0.11852,0.75000,90.00000,0.00000,1.05454,0.06846,68.33333
random_forest_occlusion_regressor,embodiment_control_shift,2,6,1.00000,0.03266,0.03853,0.03080,0.19278,0.05278,0.00000,0.00000,0.73704,75.00000,0.00000,0.98181,0.07070,69.83333
random_forest_occlusion_regressor,embodiment_control_shift,3,6,1.00000,0.05490,0.04244,0.05823,0.22576,0.06111,0.00000,0.15371,0.78889,75.00000,0.00000,0.88824,0.07651,72.50000
random_forest_occlusion_regressor,embodiment_control_shift,4,6,1.00000,0.06148,0.05168,0.06148,0.21825,0.00833,0.00000,0.00000,0.70926,90.00000,0.00000,1.03127,0.06580,69.16667
random_forest_occlusion_regressor,embodiment_control_shift,5,6,1.00000,0.03726,0.03840,0.03726,0.21409,0.14469,0.00000,0.35000,0.75556,90.00000,0.00000,1.05296,0.07178,68.83333
random_forest_occlusion_regressor,embodiment_control_shift,6,6,1.00000,0.06586,0.05754,0.06586,0.22373,0.23188,0.00000,0.22407,0.70370,90.00000,0.00000,1.02323,0.06306,69.66667
random_forest_occlusion_regressor,embodiment_control_shift,7,6,1.00000,0.07519,0.05472,0.07519,0.22201,0.24560,0.00000,0.19444,0.70741,90.00000,0.00000,1.01371,0.06229,69.33333
random_forest_occlusion_regressor,end_effector_occlusion,0,6,1.00000,0.05682,0.04285,0.05682,0.22592,0.00000,0.00000,0.00926,0.75370,90.00000,0.00000,1.03812,0.07116,69.66667
random_forest_occlusion_regressor,end_effector_occlusion,1,6,1.00000,0.03425,0.04412,0.03425,0.23059,0.00000,0.00000,0.12593,0.77037,90.00000,0.00000,1.04804,0.07303,70.33333
random_forest_occlusion_regressor,end_effector_occlusion,2,6,1.00000,0.02406,0.02934,0.02406,0.23778,0.00000,0.00000,0.00926,0.77963,90.00000,0.00000,0.95874,0.08183,71.00000
random_forest_occlusion_regressor,end_effector_occlusion,3,6,1.00000,0.04162,0.04152,0.04162,0.22000,0.02778,0.00000,0.00926,0.75000,90.00000,0.00000,1.02181,0.06883,69.33333
random_forest_occlusion_regressor,end_effector_occlusion,4,6,1.00000,0.06174,0.05280,0.06161,0.20377,0.16667,0.00000,0.14815,0.70741,75.00000,0.00000,0.99147,0.06478,71.50000
random_forest_occlusion_regressor,end_effector_occlusion,5,6,1.00000,0.05390,0.03971,0.05390,0.25671,0.16212,0.00000,0.14815,0.79630,90.00000,0.00000,0.92171,0.07868,72.66667
random_forest_occlusion_regressor,end_effector_occlusion,6,6,1.00000,0.04245,0.03851,0.04245,0.22527,0.00000,0.00000,0.04445,0.76667,90.00000,0.00000,1.04941,0.07193,69.83333
random_forest_occlusion_regressor,end_effector_occlusion,7,6,1.00000,0.04045,0.04077,0.04045,0.19397,0.01852,0.00000,0.13148,0.73333,90.00000,0.00000,1.12528,0.06504,67.00000
random_forest_occlusion_regressor,false_reappearance,0,6,0.83333,0.06595,0.06386,0.06595,0.23571,0.24648,0.00000,0.12222,0.73704,90.00000,0.00000,1.06262,0.06243,70.66667
random_forest_occlusion_regressor,false_reappearance,1,6,0.83333,0.04695,0.05666,0.04695,0.21626,0.04436,0.00000,0.14445,0.65555,90.00000,0.00000,1.09722,0.06493,69.00000
random_forest_occlusion_regressor,false_reappearance,2,6,0.83333,0.04241,0.05719,0.04241,0.22245,0.20998,0.00000,0.15370,0.69815,90.00000,0.00000,1.02855,0.06344,69.50000
random_forest_occlusion_regressor,false_reappearance,3,6,1.00000,0.05505,0.04461,0.05505,0.21833,0.11709,0.00000,0.31111,0.73518,90.00000,0.00000,1.10685,0.07105,69.16667
random_forest_occlusion_regressor,false_reappearance,4,6,0.66667,0.06093,0.06023,0.06093,0.23409,0.08424,0.00000,0.00000,0.71667,90.00000,0.00000,1.06398,0.06736,70.66667
random_forest_occlusion_regressor,false_reappearance,5,6,1.00000,0.05977,0.06001,0.06279,0.19529,0.08065,0.00000,0.08148,0.73889,75.16667,0.00000,1.01068,0.05990,70.50000
random_forest_occlusion_regressor,false_reappearance,6,6,0.83333,0.07668,0.05919,0.07668,0.24395,0.18750,0.00000,0.13518,0.67593,90.00000,0.00000,1.00348,0.06768,71.50000
random_forest_occlusion_regressor,false_reappearance,7,6,1.00000,0.04578,0.04158,0.04358,0.20731,0.04894,0.00000,0.17037,0.75556,75.00000,0.00000,1.02163,0.07416,70.50000
random_forest_occlusion_regressor,hidden_contact_drift,0,6,1.00000,0.04952,0.04586,0.05083,0.17212,0.01515,0.00000,0.24815,0.72778,75.00000,0.00000,1.05058,0.06308,68.83333
random_forest_occlusion_regressor,hidden_contact_drift,1,6,1.00000,0.04722,0.05410,0.04722,0.19920,0.00000,0.00000,0.00370,0.73518,90.00000,0.00000,1.12252,0.06216,67.50000
random_forest_occlusion_regressor,hidden_contact_drift,2,6,1.00000,0.07688,0.05998,0.07688,0.23727,0.11296,0.00000,0.14630,0.72963,90.00000,0.00000,1.00130,0.06405,70.83333
random_forest_occlusion_regressor,hidden_contact_drift,3,6,1.00000,0.03760,0.04575,0.04420,0.16013,0.00000,0.00000,0.00000,0.74074,60.00000,0.00000,1.04769,0.06407,68.66667
random_forest_occlusion_regressor,hidden_contact_drift,4,6,1.00000,0.03605,0.04901,0.03905,0.16275,0.02564,0.00000,0.00000,0.73519,60.00000,0.00000,0.98171,0.06612,70.66667
random_forest_occlusion_regressor,hidden_contact_drift,5,6,1.00000,0.05366,0.05208,0.05366,0.23090,0.00000,0.00000,0.00556,0.77222,90.00000,0.00000,1.03880,0.06672,70.33333
